action,arm_key,cross_orbit_transfer,epoch,estimated_reward,execution_feedback_reward,expected_saving,migration_cost,migration_delay_s,migration_energy_j,migration_route_mode,selected_source_node,service_id,source_node,source_plane,target_node,target_plane
move,"['move', 20, 2, 9]",True,100,1.862505343365201,0.0,2.2662326339629346,0.4996031743477337,0.9403798752018702,0.7760240086600665,min_cost_max_flow,42,20,42,2,167,9
move,"['move', 20, 2, 4]",True,100,1.7915316247602855,0.0,2.2662326339629346,0.4747010092026491,0.8775799114902156,1.139057907955436,min_cost_max_flow,46,20,46,2,73,4
move,"['move', 28, 0, 2]",True,110,1.3615227708408122,0.0,2.420355011178666,1.0588322403378536,2.1998380235021386,1.6385302355760423,min_cost_max_flow,2,28,2,0,46,2
move,"['move', 28, 0, 1]",True,110,1.6996382046595657,0.0,2.420355011178666,0.7207168065191001,1.3563986828560246,0.4057009683964946,min_cost_max_flow,10,28,10,0,26,1
move,"['move', 28, 0, 6]",True,110,1.7270040802282145,0.0,2.420355011178666,0.6933509309504513,1.2857051786897955,1.9249111314676501,min_cost_max_flow,15,28,15,0,117,6
move,"['move', 28, 3, 2]",True,110,1.9272783323541791,0.0,2.420355011178666,0.4930766788244866,0.786173400414441,1.1556764384296447,min_cost_max_flow,60,28,60,3,37,2
move,"['move', 8, 0, 1]",True,120,1.9392390247529925,0.0,2.197886451023375,0.2586474262703827,0.4313005825149503,0.36027145195068533,min_cost_max_flow,6,8,6,0,28,1
move,"['move', 8, 0, 2]",True,120,2.018882884911587,0.0,2.197886451023375,0.17900356611178797,0.23228631221036267,0.29668472401791385,min_cost_max_flow,7,8,7,0,38,2
move,"['move', 8, 0, 3]",True,120,1.8335980507790972,0.0,2.197886451023375,0.364288400244278,0.6948765103227288,0.7112762032571287,min_cost_max_flow,9,8,9,0,63,3
move,"['move', 8, 5, 1]",True,120,1.7948882929240697,0.0,2.197886451023375,0.4029981580993055,0.7913112094759072,0.9377398595173125,min_cost_max_flow,91,8,91,5,26,1
move,"['move', 20, 3, 0]",True,130,1.3262056311550117,0.0,2.1171514908820073,0.7909458597269957,1.6677532308806349,1.431595854920265,min_cost_max_flow,56,20,56,3,10,0
move,"['move', 20, 4, 0]",True,130,1.557229265198157,0.0,2.1171514908820073,0.5599222256838503,1.0896662783052307,1.7835074999473874,min_cost_max_flow,73,20,73,4,15,0
move,"['move', 20, 5, 0]",True,130,1.5725420989938255,0.0,2.1171514908820073,0.6538200678881817,1.3258813437648769,0.8032008674023077,min_cost_max_flow,107,20,107,5,2,0
move,"['move', 20, 5, 2]",True,130,1.769931076811534,0.0,2.1171514908820073,0.34722041407047327,0.5591897120930298,0.9315322857862949,min_cost_max_flow,94,20,94,5,39,2
move,"['move', 8, 0, 5]",True,140,2.563409825918318,0.0,2.88013578565636,0.31672595973804235,0.5760805604622874,0.6378419331586574,min_cost_max_flow,18,8,18,0,94,5
move,"['move', 8, 1, 5]",True,140,2.4928594555566708,0.0,2.88013578565636,0.3872763300996894,0.752291251079896,0.747998790831231,min_cost_max_flow,26,8,26,1,91,5
move,"['move', 8, 1, 4]",True,140,2.4033566856454716,0.0,2.88013578565636,0.47677910001088847,0.9756348056287152,1.023578943616928,min_cost_max_flow,28,8,28,1,73,4
move,"['move', 8, 2, 5]",True,140,2.634196038818197,0.0,2.88013578565636,0.24593974683816316,0.3992881243568718,0.5224445036371779,min_cost_max_flow,38,8,38,2,93,5
move,"['move', 20, 0, 1]",True,150,1.7745438543573924,0.0,2.4954486627012624,0.72090480834387,1.493212004345878,1.0573279062154304,min_cost_max_flow,2,20,2,0,28,1
move,"['move', 20, 0, 3]",True,150,1.7954297481314732,0.0,2.4954486627012624,0.7000189145697892,1.4410071897746093,1.0507146635931615,min_cost_max_flow,10,20,10,0,56,3
move,"['move', 20, 0, 4]",True,150,1.9704452720729204,0.0,2.4954486627012624,0.525003390628342,1.0023649102042782,1.786361141401999,min_cost_max_flow,15,20,15,0,78,4
move,"['move', 20, 2, 1]",True,150,2.175716157195961,0.0,2.4954486627012624,0.31973250550530113,0.4903368420955303,1.020264675499034,min_cost_max_flow,39,20,39,2,26,1
move,"['move', 16, 1, 0]",True,160,1.3766554803548465,0.0,1.6770077544943065,0.30035227413946,0.6009082380746804,0.33340868875590196,min_cost_max_flow,36,16,36,1,10,0
move,"['move', 16, 2, 0]",True,160,1.450327859100696,0.0,1.6770077544943065,0.22667989539361055,0.4166933679869089,0.3560241708545346,min_cost_max_flow,40,16,40,2,15,0
move,"['move', 16, 3, 0]",True,160,1.4304455905062028,0.0,1.6770077544943065,0.24656216398810382,0.4664367481652789,0.33088504276328345,min_cost_max_flow,57,16,57,3,18,0
move,"['move', 16, 3, 5]",True,160,1.5158269134706885,0.0,1.6770077544943065,0.16118084102361793,0.25313722159035024,0.22836448523928482,min_cost_max_flow,59,16,59,3,94,5
move,"['move', 16, 0, 2]",True,170,1.6165628698336938,0.0,1.9730319611202383,0.3564690912865445,0.7410363990886708,0.44266325790327476,min_cost_max_flow,10,16,10,0,38,2
move,"['move', 16, 0, 3]",True,170,1.7218893490870042,0.0,1.9730319611202383,0.25114261203323396,0.4778004606871491,0.3891567700667149,min_cost_max_flow,15,16,15,0,57,3
move,"['move', 16, 0, 1]",True,170,1.847204970316044,0.0,1.9730319611202383,0.12582699080419427,0.1649405033012954,0.10309297890305259,min_cost_max_flow,18,16,18,0,36,1
move,"['move', 16, 4, 2]",True,170,1.8206964209016885,0.0,1.9730319611202383,0.22748373646854986,0.4187684831340448,0.3123491976627866,min_cost_max_flow,86,16,86,4,39,2
move,"['move', 22, 0, 3]",True,180,2.315030144460745,0.0,2.6474824579983425,0.388363760870931,0.8104599873533971,0.44752043692926724,min_cost_max_flow,2,22,2,0,59,3
move,"['move', 22, 2, 3]",True,180,2.446322578726891,0.0,2.6474824579983425,0.20115987927145115,0.3428122360028283,0.20621867150882273,min_cost_max_flow,44,22,44,2,57,3
move,"['move', 22, 4, 3]",True,180,2.570423218996079,0.0,2.6474824579983425,0.16673118012726376,0.25666703101683197,0.25519008852737796,min_cost_max_flow,84,22,84,4,62,3
move,"['move', 22, 5, 3]",True,180,2.563835260017926,0.0,2.6474824579983425,0.1507080333137499,0.21665943608491034,0.22167535395204493,min_cost_max_flow,100,22,100,5,63,3
move,"['move', 8, 3, 2]",True,190,2.6098595666651905,0.0,2.7951122736395124,0.18525270697432214,0.2480292990021553,0.2165949670464548,min_cost_max_flow,63,8,63,3,44,2
move,"['move', 8, 4, 2]",True,190,2.6433019470295727,0.0,2.7951122736395124,0.15181032660993987,0.1644112220367333,0.2246790033573228,min_cost_max_flow,73,8,73,4,40,2
move,"['move', 8, 5, 0]",True,190,2.2281413474191156,0.0,2.7951122736395124,0.566970926220397,1.2015416673341406,0.738714822514385,min_cost_max_flow,91,8,91,5,10,0
move,"['move', 8, 5, 2]",True,190,2.5307096044531274,0.0,2.7951122736395124,0.2644026691863852,0.4454092518856214,0.5465633981741653,min_cost_max_flow,93,8,93,5,41,2
move,"['move', 22, 3, 0]",True,200,1.93718124166867,0.0,2.2035759998858686,0.2663947582171986,0.5056183196475104,0.39362781796653346,min_cost_max_flow,57,22,57,3,15,0
move,"['move', 22, 3, 4]",True,200,2.0355400035984252,0.0,2.2035759998858686,0.1680359962874434,0.26006191290571223,0.16662909623991923,min_cost_max_flow,59,22,59,3,73,4
move,"['move', 22, 3, 2]",True,200,2.0996093120076518,0.0,2.2035759998858686,0.10396668787821679,0.10002815022471623,0.07362353485959898,min_cost_max_flow,62,22,62,3,43,2
move,"['move', 22, 5, 0]",True,200,1.9839942914766273,0.0,2.2035759998858686,0.2195817084092412,0.3887869823113306,0.2594363621574121,min_cost_max_flow,106,22,106,5,18,0
move,"['move', 20, 1, 0]",True,210,2.2918882650574273,0.0,2.4915995480023057,0.19971128294487855,0.1913835019911403,0.28712047772150695,min_cost_max_flow,26,20,26,1,6,0
move,"['move', 20, 1, 2]",True,210,2.0682854254704672,0.0,2.4915995480023057,0.4233141225318382,0.7501111031765504,0.47345233238067513,min_cost_max_flow,28,20,28,1,44,2
move,"['move', 20, 3, 2]",True,210,1.9148763371081716,0.0,2.4915995480023057,0.5767232108941339,1.1326828576470689,1.1074299558614213,min_cost_max_flow,56,20,56,3,45,2
move,"['move', 20, 4, 2]",True,210,2.0111680708527517,0.0,2.4915995480023057,0.4804314771495539,0.8928187207388874,0.5306316536822774,min_cost_max_flow,78,20,78,4,46,2
move,"['move', 15, 2, 0]",True,220,1.8714719548067864,0.0,2.342338451098427,0.47086649629164046,0.7331519575955099,1.344852057294295,min_cost_max_flow,40,15,40,2,7,0
move,"['move', 15, 3, 0]",True,220,1.6484459207843924,0.0,2.342338451098427,0.6938925303140345,1.2897692604410622,1.976706864249312,min_cost_max_flow,58,15,58,3,8,0
move,"['move', 15, 4, 0]",True,220,1.355033673511529,0.0,2.342338451098427,0.9873047775868979,2.022134073266443,2.7539104354346318,min_cost_max_flow,75,15,75,4,9,0
move,"['move', 15, 4, 1]",True,220,1.6550724267442964,0.0,2.342338451098427,0.6872660243541303,1.2740223120053997,1.4304958881840708,min_cost_max_flow,77,15,77,4,28,1
move,"['move', 20, 2, 3]",True,230,3.2437430231188724,0.0,3.767674918509072,0.5239318953901992,1.0012853144748988,0.7202662307502377,min_cost_max_flow,44,20,44,2,59,3
move,"['move', 20, 5, 3]",True,230,3.4066756027144214,0.0,3.767674918509072,0.3609993157946507,0.5937941428660451,0.8267479774051655,min_cost_max_flow,96,20,96,5,56,3
move,"['move', 20, 6, 4]",True,230,3.458453687997941,0.0,3.767674918509072,0.30922123051113104,0.46452045551677656,0.7123974043847056,min_cost_max_flow,115,20,115,6,84,4
move,"['move', 20, 7, 3]",True,230,3.346959684499666,0.0,3.767674918509072,0.44313996250940596,0.7980921535186098,1.529152066954015,min_cost_max_flow,128,20,128,7,57,3
move,"['move', 20, 0, 5]",True,240,1.2381864991698814,0.0,1.6689660168594485,0.430779517689567,0.7684949673553092,0.6598681427561914,min_cost_max_flow,6,20,6,0,96,5
move,"['move', 20, 2, 5]",True,240,1.084228453964478,0.0,1.6689660168594485,0.5847375628949705,1.1526424553353536,1.1582848317323504,min_cost_max_flow,45,20,45,2,106,5
move,"['move', 20, 2, 7]",True,240,1.1907505564728613,0.0,1.6689660168594485,0.4782154603865872,0.8864045447157878,1.113387730804098,min_cost_max_flow,46,20,46,2,133,7
move,"['move', 20, 3, 5]",True,240,1.371149182026054,0.0,1.6689660168594485,0.29781683483339455,0.4362469979760135,0.5540429686659397,min_cost_max_flow,56,20,56,3,91,5
move,"['move', 22, 0, 5]",True,250,2.4869991551964676,0.0,2.7983924465345806,0.3113932913381129,0.6178779654956088,0.5514191207579984,min_cost_max_flow,15,22,15,0,93,5
move,"['move', 22, 0, 1]",True,250,2.4756145689616442,0.0,2.7983924465345806,0.32277787757293663,0.6463302800971178,0.5575197777915358,min_cost_max_flow,18,22,18,0,26,1
move,"['move', 22, 2, 5]",True,250,2.522358456654255,0.0,2.7983924465345806,0.2760339898803255,0.5300626294074391,0.16280741655886566,min_cost_max_flow,43,22,43,2,95,5
move,"['move', 22, 3, 5]",True,250,2.640631595763218,0.0,2.7983924465345806,0.15776085077136262,0.23428277954826626,0.22747547440262503,min_cost_max_flow,63,22,63,3,96,5
move,"['move', 8, 0, 4]",True,260,1.789652480024419,0.0,2.122745583218581,0.4592006939441621,0.9322572042119646,0.6446364435733386,min_cost_max_flow,10,8,10,0,75,4
move,"['move', 8, 2, 3]",True,260,1.8842980393896533,0.0,2.122745583218581,0.23844754382892777,0.3808723302231556,0.3126355773889671,min_cost_max_flow,40,8,40,2,63,3
move,"['move', 8, 2, 4]",True,260,1.9570294790466978,0.0,2.122745583218581,0.16571610417188343,0.19933411620604602,0.11904549372145722,min_cost_max_flow,41,8,41,2,77,4
move,"['move', 8, 2, 1]",True,260,1.9263030515868624,0.0,2.122745583218581,0.1964425316317186,0.27616705045920753,0.10780175800572454,min_cost_max_flow,44,8,44,2,28,1
move,"['move', 8, 1, 2]",True,270,1.7935019705871078,0.0,2.120962191206718,0.3274602206196103,0.6033441222994043,0.3525688443605198,min_cost_max_flow,28,8,28,1,40,2
move,"['move', 8, 3, 7]",True,270,1.8862462616722269,0.0,2.120962191206718,0.23471592953449127,0.37123767727825907,0.5163803832592054,min_cost_max_flow,63,8,63,3,134,7
move,"['move', 8, 4, 7]",True,270,1.7598612746719478,0.0,2.120962191206718,0.3611009165347702,0.6868122351852435,0.7749867790676667,min_cost_max_flow,75,8,75,4,135,7
move,"['move', 8, 5, 7]",True,270,1.7613846717214972,0.0,2.120962191206718,0.3595775194852208,0.6829129594430015,0.8355088579799508,min_cost_max_flow,94,8,94,5,136,7
move,"['move', 8, 4, 3]",True,280,1.8027322782102135,0.0,1.9790309275958045,0.17629864938559092,0.22567117847302143,0.19857933858365123,min_cost_max_flow,77,8,77,4,63,3
move,"['move', 8, 6, 0]",True,280,1.5787584621891488,0.0,1.9790309275958045,0.40027246540665556,0.7846429271926354,0.8404402272819564,min_cost_max_flow,114,8,114,6,15,0
move,"['move', 8, 7, 0]",True,280,1.6428731727235875,0.0,1.9790309275958045,0.3529763012472169,0.6663636161338218,0.8663740007599001,min_cost_max_flow,144,8,144,7,18,0
move,"['move', 8, 7, 3]",True,280,1.5476370910528339,0.0,1.9790309275958045,0.4333971471679706,0.8673004470597334,0.9432299180750943,min_cost_max_flow,135,8,135,7,56,3
move,"['move', 22, 1, 2]",True,290,2.119019683367831,0.0,2.274934206715473,0.15591452334764208,0.22989620386442766,0.07464689076080391,min_cost_max_flow,26,22,26,1,42,2
move,"['move', 22, 4, 2]",True,290,2.028928822406473,0.0,2.274934206715473,0.2460053843089998,0.4547224839661794,0.3418950918558134,min_cost_max_flow,73,22,73,4,44,2
move,"['move', 22, 5, 2]",True,290,2.1334759927797124,0.0,2.274934206715473,0.1414582139357606,0.19360893906105048,0.17230773987645484,min_cost_max_flow,93,22,93,5,40,2
move,"['move', 22, 6, 2]",True,290,2.171951570548103,0.0,2.274934206715473,0.2309471413340368,0.41699872644721836,0.39399514622483994,min_cost_max_flow,126,22,126,6,41,2
move,"['move', 16, 1, 4]",True,300,1.4323183962975112,0.0,1.6014634622594164,0.1691450659619051,0.27281306784971093,0.38484187614413384,min_cost_max_flow,36,16,36,1,73,4
move,"['move', 16, 2, 4]",True,300,1.5655790423717493,0.0,1.6014634622594164,0.14302021826266723,0.20783027761626727,0.16528919971005612,min_cost_max_flow,38,16,38,2,75,4
move,"['move', 16, 2, 9]",True,300,1.3804505945319112,0.0,1.6014634622594164,0.2210128677275051,0.4026362008153228,0.2824228417362226,min_cost_max_flow,39,16,39,2,168,9
move,"['move', 16, 3, 4]",True,300,1.479827188464243,0.0,1.6014634622594164,0.12163627379517332,0.15447203686244393,0.09754225643577143,min_cost_max_flow,57,16,57,3,77,4
move,"['move', 20, 3, 1]",True,310,2.0205983769905,0.0,2.343172616867201,0.3225742398767012,0.49765198813565803,0.8797246010806794,min_cost_max_flow,57,20,57,3,36,1
move,"['move', 20, 3, 6]",True,310,1.994392527189946,0.0,2.343172616867201,0.3487800896772549,0.5637744168761856,0.4745217749851165,min_cost_max_flow,59,20,59,3,114,6
move,"['move', 20, 4, 1]",True,310,1.9000783599774624,0.0,2.343172616867201,0.44309425688973847,0.7986442439432722,1.08491575106666,min_cost_max_flow,84,20,84,4,26,1
move,"['move', 20, 5, 1]",True,310,1.7275570383882035,0.0,2.343172616867201,0.6156155784789974,1.2298798067863572,1.1300765044415257,min_cost_max_flow,91,20,91,5,29,1
move,"['move', 20, 1, 3]",True,320,2.2383215503257694,0.0,2.642329039080427,0.40400748875465764,0.7016509418581336,0.602503582691037,min_cost_max_flow,26,20,26,1,57,3
move,"['move', 20, 1, 4]",True,320,2.361122735416153,0.0,2.642329039080427,0.281206303664274,0.39476070870341573,0.5273505351968997,min_cost_max_flow,29,20,29,1,84,4
move,"['move', 20, 5, 4]",True,320,2.4312259962678793,0.0,2.642329039080427,0.21110304281254763,0.21996526713610365,0.21887682719437715,min_cost_max_flow,96,20,96,5,78,4
move,"['move', 20, 6, 0]",True,320,2.2081954880352144,0.0,2.642329039080427,0.4341335510452125,0.7765989623062524,0.84726043486993,min_cost_max_flow,114,20,114,6,6,0
move,"['move', 16, 4, 3]",True,330,1.0437204607878534,0.0,1.2246687744212905,0.1809483136334371,0.30255394365349275,0.22967079284289812,min_cost_max_flow,73,16,73,4,59,3
move,"['move', 16, 4, 0]",True,330,0.9266984923271395,0.0,1.2246687744212905,0.29797028209415094,0.5947518072152889,0.46770918616855645,min_cost_max_flow,75,16,75,4,11,0
move,"['move', 16, 4, 1]",True,330,1.0423291149147003,0.0,1.2246687744212905,0.1823396595065902,0.3060225387803257,0.2361838302094187,min_cost_max_flow,77,16,77,4,26,1
move,"['move', 16, 5, 3]",True,330,1.1055983181323241,0.0,1.2246687744212905,0.11907045628896633,0.14805718821253322,0.09774551269794249,min_cost_max_flow,94,16,94,5,57,3
move,"['move', 8, 0, 6]",True,340,1.2799454338906442,0.0,1.679338843686593,0.3993934097959488,0.7825146606951421,0.7941918744328063,min_cost_max_flow,15,8,15,0,114,6
move,"['move', 8, 2, 6]",True,340,1.366178706663646,0.0,1.679338843686593,0.31316013702294715,0.5674798227819338,0.4286291949023864,min_cost_max_flow,40,8,40,2,115,6
move,"['move', 8, 3, 5]",True,340,1.4445279578847083,0.0,1.679338843686593,0.24824429392688468,0.4051983654958349,0.4231955588642716,min_cost_max_flow,63,8,63,3,94,5
move,"['move', 8, 3, 6]",True,340,1.3267938602714362,0.0,1.679338843686593,0.35254498341515694,0.6655592444744798,0.6837587202212819,min_cost_max_flow,56,8,56,3,118,6
move,"['move', 20, 0, 6]",True,350,2.032698496464392,0.0,2.49256605784242,0.4598675613780278,0.8402175301298485,1.324899107164649,min_cost_max_flow,6,20,6,0,120,6
move,"['move', 20, 1, 6]",True,350,1.9605974954221268,0.0,2.49256605784242,0.531968562420293,1.0202816976520808,1.450455829451937,min_cost_max_flow,36,20,36,1,121,6
move,"['move', 20, 3, 8]",True,350,2.0389489711595505,0.0,2.49256605784242,0.45361708668286943,0.8249161412654757,1.1083671914824922,min_cost_max_flow,57,20,57,3,153,8
move,"['move', 20, 4, 6]",True,350,1.9480428193570059,0.0,2.49256605784242,0.5445232384854141,1.0517903237928294,1.3691651774878668,min_cost_max_flow,78,20,78,4,122,6
move,"['move', 28, 1, 3]",True,360,1.3804285731801154,0.0,1.899181618164194,0.5187530449840787,0.8505488557889294,1.0326497880908616,min_cost_max_flow,26,28,26,1,56,3
move,"['move', 28, 2, 3]",True,360,1.5822371921499738,0.0,1.899181618164194,0.31694442601422035,0.34689270792569005,0.45571674715324817,min_cost_max_flow,37,28,37,2,57,3
move,"['move', 28, 2, 0]",True,360,1.334575285596226,0.0,1.899181618164194,0.564606332567968,0.9653892706523948,0.8945191855961399,min_cost_max_flow,46,28,46,2,15,0
move,"['move', 28, 5, 3]",True,360,1.2751371688356563,0.0,1.899181618164194,0.7246357023285377,1.3643298628003322,1.64974068792051,min_cost_max_flow,102,28,102,5,58,3
move,"['move', 20, 4, 3]",True,370,1.915888554698876,0.0,2.2731450327072036,0.3572564780083275,0.5845204775650927,0.7711285341679878,min_cost_max_flow,84,20,84,4,59,3
move,"['move', 20, 6, 2]",True,370,1.8197603393524133,0.0,2.2731450327072036,0.45338469335479026,0.8246194716475657,0.9188247232906035,min_cost_max_flow,120,20,120,6,46,2
move,"['move', 20, 6, 1]",True,370,1.7009506646240014,0.0,2.2731450327072036,0.5721943680832023,1.1206527393069337,1.579437497732144,min_cost_max_flow,121,20,121,6,36,1
move,"['move', 20, 7, 2]",True,370,1.7454969907930806,0.0,2.2731450327072036,0.527648041914123,1.0094391548645945,1.4779501774927395,min_cost_max_flow,133,20,133,7,37,2
move,"['move', 22, 2, 4]",True,380,2.418689568829784,0.0,2.646049420636029,0.27966875130624536,0.5388571038874943,0.35776013972174775,min_cost_max_flow,42,22,42,2,84,4
move,"['move', 22, 2, 0]",True,380,2.466362097169742,0.0,2.646049420636029,0.17968732346628694,0.28914701865096504,0.195437230810638,min_cost_max_flow,40,22,40,2,6,0
move,"['move', 22, 5, 4]",True,380,2.4587018889904235,0.0,2.646049420636029,0.18734753164560572,0.30834203817948946,0.1657711773256744,min_cost_max_flow,95,22,95,5,73,4
move,"['move', 22, 6, 4]",True,380,2.383941850804699,0.0,2.646049420636029,0.26210756983133054,0.4948423777154858,0.4322751295360867,min_cost_max_flow,119,22,119,6,75,4
move,"['move', 16, 0, 5]",True,390,1.900328931846282,0.0,2.199491959290153,0.29916302744387135,0.5977446728020368,0.46037437787066526,min_cost_max_flow,11,16,11,0,91,5
move,"['move', 16, 1, 5]",True,390,1.9577963872938768,0.0,2.199491959290153,0.24415784774627636,0.46028447820890506,0.42520461063344317,min_cost_max_flow,26,16,26,1,93,5
