chain_length,cycle,destination_node,epoch,failed_stage,failure_reason,feasible,request_id,reward,slot_mod,source_node,start_time_s,template_id,total_delay_s,total_energy_j
10,1,102,8,,,True,38,-29.852082938393547,7,149,76.96064723005942,9,71.80841032371357,1881.1980148468588
10,1,73,9,,,True,41,-27.8172526432311,8,20,81.89584817571489,12,67.34894861910834,1462.7886593129365
5,1,98,9,,,True,39,-18.649081992821625,8,71,87.3728588173145,2,44.82854773767497,1196.1048295860637
15,1,115,9,,,True,42,-50.25052894828327,8,125,88.82754480005245,13,120.57987511892388,3364.2981678561873
5,1,120,9,,,True,40,-16.846261869628897,8,71,89.12294203472896,4,40.742564027919855,915.3937641015938
5,1,49,10,,,True,43,-20.180361209618347,9,180,90.43050060590318,2,48.651587650190294,1199.543582570382
5,1,101,10,,,True,45,-18.89205880643213,9,176,91.92942787463817,4,45.69372842852489,1024.2790583702856
10,1,62,10,,,True,46,-32.80426984075889,9,54,98.10145382685356,12,79.53654519653848,1649.419603572489
5,1,142,10,,,True,44,-26.07245818243222,9,18,98.42809670815998,2,63.206058055492434,1316.724933725411
10,1,58,11,,,True,48,-33.35292657745521,10,129,100.322864853125,10,80.66725045463122,1810.0439926712008
10,1,77,11,,,True,50,-29.302574988449944,10,54,103.74581582070127,12,70.82585402789687,1620.3889621519922
10,1,31,11,,,True,49,-27.918537765705743,10,158,104.36987659642787,12,67.40109425047632,1596.8334425253556
5,1,172,11,,,True,47,-15.803141979573983,10,4,106.65919002527366,1,37.789031059570476,1145.882592909652
5,1,79,13,,,True,55,-21.604840443501562,12,142,120.37371064773164,5,51.86510652209988,1431.3297244360162
10,1,121,13,,,True,57,-33.99603255388969,12,142,122.3715985281684,11,81.9139470658374,2050.756212591207
5,1,110,13,,,True,56,-20.58511945265301,12,2,122.68498607193698,8,49.40212833435132,1373.7801981874713
5,1,54,13,,,True,53,-20.463918942431363,12,22,122.86343164178328,3,49.707924004529076,967.9155676995566
5,1,177,13,,,True,52,-20.410891455170656,12,9,123.47592472557274,3,49.87731376346811,766.6099163056798
15,1,169,13,,,True,58,-53.5968235518979,12,42,123.73219961652129,14,129.23735823449627,3169.80043016565
5,1,146,13,,,True,54,-22.724571820824554,12,155,125.75478141919679,5,55.49124378640205,880.1238437728862
5,1,152,13,,,True,51,-13.810471520620505,12,129,127.81770558530016,1,33.12483265199336,934.2307663719326
10,1,45,14,,,True,64,-39.586264275347226,13,77,136.63867673114748,9,95.57821245961159,2258.2988191709746
5,1,108,14,,,True,60,-14.39442202885034,13,10,136.68050600693644,2,34.48345777080368,1001.7315342147781
5,1,78,14,,,True,61,-13.103599126283719,13,161,136.90976174742514,4,31.363866735564812,930.087386762988
5,1,92,14,,,True,62,-15.309870889714562,13,15,137.50376134529762,4,36.402559089096684,1248.0787567931459
5,1,93,14,,,True,59,-15.082912039858105,13,2,137.60845246940147,2,36.1066290973983,1067.1006681646418
5,1,162,14,,,True,63,-15.357480703826504,13,66,138.53800792737883,6,36.919132173868064,983.0463904654592
15,1,164,15,,,True,68,-50.89318978789515,14,163,143.64242727523023,14,122.37772910820169,3236.8302410241267
10,1,9,15,,,True,67,-36.99652113249152,14,108,144.65028553905083,10,89.74556011556359,1830.4951437768077
5,1,21,15,,,True,65,-25.65487949682456,14,50,145.20596569557523,5,62.20593828746499,1287.5069697309373
5,1,165,15,,,True,66,-19.527363959185394,14,12,148.82251642878566,6,46.77798612910547,1360.2825125720094
5,1,162,16,,,True,71,-18.027341885221887,15,82,150.97697976203378,6,42.97252739041804,1397.2182150911176
10,1,7,16,,,True,72,-23.049522612727372,15,106,152.0879097347598,10,55.47435861302884,1432.965279193061
10,1,65,16,,,True,73,-24.787023334451572,15,9,153.15085986454707,12,59.768199171410686,1466.2394431454945
5,1,47,16,,,True,70,-24.03150558598089,15,23,155.81892303537177,3,58.15851890913703,1280.1633705434647
5,1,20,16,,,True,69,-15.845473768321039,15,52,158.53296011987038,3,38.48655367421915,751.4204977222961
10,1,162,17,,,True,77,-28.68355471411082,16,52,160.6820796317206,9,68.67324851527172,2023.7588466702173
5,1,95,17,,,True,76,-17.46800158903563,16,100,164.28984865122254,6,42.226216793246635,962.5247862282973
5,1,100,17,,,True,75,-17.433868457470233,16,54,165.74653527943565,5,41.54221911510197,1361.634685715738
5,1,19,17,,,True,74,-12.165870793339442,16,40,166.88797976523512,3,29.20584962673044,805.8849044121075
10,1,39,18,,,True,80,-35.18895830285029,17,159,173.6568138028714,9,84.44786359906698,2349.688105372489
5,1,135,18,,,True,78,-11.977873538167096,17,94,174.48451788349163,1,28.62356337439917,880.746980679046
5,1,98,18,,,True,79,-19.2335917444462,17,71,176.37035739163682,2,46.38788050867578,1130.7325682931498
5,1,137,19,,,True,81,-16.223936641550694,18,14,189.62519363609508,7,39.19137055348898,912.3140335918381
5,1,148,20,,,True,83,-13.077109279521686,19,90,190.36513185419048,4,31.56244369191532,753.553004592597
10,1,93,20,,,True,88,-26.047948371285557,19,160,191.07552878576763,12,62.864707349324306,1503.442385926387
5,1,96,20,,,True,82,-19.366466169145525,19,158,191.17212062693227,4,47.25970958972306,770.9705554271654
10,1,151,20,,,True,87,-35.9445533841169,19,108,192.17462962311214,10,87.31259839865152,1699.190041093832
15,1,100,20,,,True,89,-51.69269809009213,19,117,192.82482461800748,14,124.01947371605684,3474.8476727823167
5,1,19,20,,,True,85,-12.529146247624181,19,50,195.74537649025098,8,29.917095571244886,937.1800318770426
5,1,93,20,,,True,86,-11.67953622293858,19,126,196.63524671579657,8,27.944533274438726,836.2048552718154
5,1,39,20,,,True,84,-14.189854045412071,19,83,197.1071376274917,7,34.10904114712801,910.3959776014424
10,1,40,21,,,True,95,-31.733536838634517,20,96,202.7930987330639,9,75.85268090481082,2320.7741278503063
10,1,8,21,,,True,94,-39.86117989682656,20,156,203.29851412108175,9,96.1940172850802,2305.9549713241217
15,1,180,21,,,True,96,-55.961824102308164,20,152,203.8766726476963,14,134.3344918755394,3713.378920153999
5,1,178,21,,,True,90,-20.046170692757862,20,65,205.44959212968465,3,48.423269608824455,1128.1047487134647
5,1,168,21,,,True,92,-19.649764621620182,20,95,206.1636357869991,5,47.70502004936171,946.2610031258323
5,1,166,21,,,True,91,-15.590385525126521,20,15,206.39270910308744,4,37.723316380811525,835.098288003183
5,1,83,21,,,True,93,-11.115283390126812,20,157,208.48242237212156,5,26.418990332788297,912.8120950191549
10,1,56,22,,,True,100,-26.877918493716148,21,43,210.92639535624602,12,64.91187165548928,1521.9497192007218
10,1,23,22,,,True,99,-36.322588241766596,21,148,213.32602062244501,9,87.29653373952942,2339.9579099247167
5,1,25,22,,,True,98,-12.948249005389368,21,54,214.90205782965964,5,31.214308380098117,770.8760889168659
5,1,34,22,,,True,97,-19.230564909575904,21,109,217.923227416214,1,46.54861787101032,1018.5296019529562
15,1,152,22,,,True,101,-49.835233287847345,21,24,219.43962741588595,14,119.00112583591616,3724.6382558014716
5,1,151,23,,,True,103,-13.955896349460106,22,28,225.49053970929066,7,33.08611627803862,1202.4163970744326
5,1,12,23,,,True,102,-15.096763422537824,22,62,225.8942228338008,7,36.08522988142008,1104.4524499496529
5,1,165,24,5,route_horizon_exceeded,False,105,-1000000.0,23,33,230.06310281392751,6,,
5,1,85,24,,,True,108,-17.442339112316176,23,151,230.37028134831453,8,42.0171844232473,1059.1089050287567
15,1,146,24,,,True,110,-53.066682968866814,23,159,231.073235112605,14,127.04562599703121,3747.3876167572093
5,1,21,24,,,True,104,-14.36600341037104,23,179,232.27173180733507,5,34.38651504368528,1018.9956548282134
5,1,20,24,,,True,106,-26.94589853854711,23,27,232.59428193528382,7,65.70255509180012,1108.1275030451006
10,1,54,24,,,True,109,-27.45275604243056,23,55,233.7999741732033,10,66.04369669069504,1725.462276920902
5,1,39,24,,,True,107,-21.226897933330733,23,40,236.644166819543,8,50.877792696994334,1459.6347575549953
5,1,155,25,,,True,114,-13.75228891625036,24,135,240.6582934502655,6,33.12689483453573,835.884970726777
5,1,133,25,,,True,111,-15.390475740618989,24,164,240.73074480095318,1,37.081586645674236,929.7351372488234
5,1,4,25,,,True,112,-11.484714743006037,24,83,246.57016852866735,3,27.76672787824947,630.039319510416
15,1,21,25,,,True,115,-50.590330321928974,24,36,246.6952412877134,13,121.41452330972962,3374.201663395215
5,1,81,25,,,True,113,-18.659374315351613,24,3,248.87013600597032,6,44.758048412389996,1260.2582506593603
5,1,10,26,,,True,119,-18.86716042893979,25,117,250.3827234074706,7,45.205074093964896,1308.5513189230526
10,1,57,26,,,True,122,-36.45507127624152,25,144,251.34594321371623,9,87.15934525544583,2652.221956771985
15,1,176,26,,,True,125,-49.13414394124909,25,68,252.01256318537372,13,117.66901997135534,3444.22658784493
5,1,139,26,,,True,116,-14.404032219710105,25,178,252.8675128736153,4,34.896243911853304,742.557758281306
5,1,138,26,,,True,121,-24.785615278398126,25,167,254.37793559702746,8,59.870256126637884,1395.85471290495
10,1,124,26,,,True,123,-21.82717312813491,25,73,255.58981227854548,10,52.25830089210308,1539.7546188227905
5,1,10,26,,,True,120,-17.722974200261216,25,134,255.7860374623056,7,42.37278402193553,1289.767652478341
5,1,138,26,,,True,117,-13.658042585071636,25,62,256.8671703809964,6,32.48286431856974,1108.161429406234
10,1,89,26,,,True,124,-32.90668648565829,25,143,257.06728765893365,11,79.27566725644681,1994.0326384659495
5,1,52,26,,,True,118,-15.737653838437405,25,137,258.76809187150354,6,37.51588005157254,1218.8363630139804
5,1,56,27,,,True,128,-13.728598865250929,26,98,260.14479837276815,8,32.64712172922822,1116.2502892660661
5,1,91,27,,,True,129,-20.61423356663816,26,49,262.37928413932116,8,49.53774273917736,1331.8941182786866
5,1,154,27,,,True,126,-17.91164802136656,26,147,262.4092446231943,1,42.63559685642667,1429.0154646598128
5,1,176,27,,,True,127,-17.936042751829618,26,162,268.8557336973617,3,43.87155485437967,645.701350129581
10,1,122,27,,,True,130,-35.3859592976513,26,127,268.9965404282073,11,85.10052935071741,2242.9125956072203
5,1,102,28,,,True,135,-14.629497117523524,27,55,271.11196275834413,7,35.11396739155384,973.1836015033107
5,1,152,28,,,True,131,-14.159612517367202,27,110,271.44225925029826,1,34.00722353641322,927.8718380031879
10,1,168,28,,,True,136,-37.80710337138833,27,34,272.6939120318872,11,91.2073714474592,2206.9246540077484
5,1,142,28,5,route_horizon_exceeded,False,134,-1000000.0,27,82,274.2792160029753,6,,
5,1,160,28,,,True,132,-15.73702037700451,27,52,274.62979552811356,3,38.32092697804899,681.0826429748585
5,1,180,28,,,True,133,-14.686417569505183,27,26,276.72063835230847,3,35.60982255927547,737.480909658324
15,1,126,29,,,True,143,-53.694475808106446,28,68,281.93874011030096,13,129.04563592104552,3460.369066147073
10,1,163,29,,,True,140,-26.16919332486603,28,144,283.4478580865218,9,62.73922916243674,1789.1694331522197
5,1,152,29,,,True,137,-19.92918354013128,28,118,284.1257905133533,1,48.34730372711266,983.7700821436867
5,1,149,29,,,True,139,-20.782558943070544,28,29,284.37987737514936,6,49.88039434966146,1384.0020053432652
10,1,47,29,,,True,142,-30.66975198766517,28,155,285.1394049951789,9,73.7593695109502,1943.3403054751468
15,1,160,29,,,True,144,-57.86920195749241,28,108,287.62782596455133,13,138.95999448111064,3808.673608413577
10,1,109,29,,,True,141,-32.72838627557843,28,52,288.25978408686535,9,78.83772248138604,1988.8288050400188
5,1,94,29,,,True,138,-17.10324205496307,28,56,289.9543962403041,4,41.40045233506419,905.101868228983
5,1,100,30,,,True,145,-14.533301742142381,29,38,292.46531323611606,7,34.56903543536782,1176.1459466587548
10,1,74,30,,,True,146,-29.042997957463143,29,3,296.18908002427736,12,69.62600366157392,1987.6608213892894
5,1,92,31,,,True,147,-18.099315859374013,30,25,300.6060199078453,2,43.72693196209667,1014.2384575589069
5,1,115,31,,,True,149,-11.29128742592151,30,158,303.011935380178,5,26.86045592141778,911.8417622573272
5,1,164,31,,,True,148,-14.677213029777926,30,63,305.89964259851405,5,35.737624649561155,636.9386165891051
5,1,21,31,,,True,150,-16.79941475972344,30,155,307.1805646950272,6,40.37620517012738,1081.5544861208114
15,1,81,32,,,True,157,-52.050201748350744,31,175,310.02489928620787,14,125.66221095061832,2975.5289468390197
5,1,148,32,,,True,151,-17.970841278169644,31,144,312.06871019622963,4,43.35828020331138,1045.8819947418194
10,1,154,32,,,True,153,-25.378661237774274,31,80,312.69604330389825,9,61.00734836724649,1626.2031514594566
10,1,143,32,,,True,154,-37.78181843871498,31,110,313.0468042686535,10,91.2237036473993,2153.894966258754
5,1,76,32,,,True,152,-20.577816066730808,31,160,316.79526724836967,4,49.79359072024869,1100.6329643855513
15,1,7,32,,,True,156,-48.05168933700268,31,144,318.01922178364856,13,115.27589096994899,3235.554915038461
10,1,93,32,,,True,155,-21.53489536687202,31,47,319.54030182172994,12,51.434469332383514,1601.846056531025
5,1,43,33,,,True,160,-17.871977004371733,32,149,324.1467757365085,5,42.85836424341642,1214.385511675278
10,1,114,33,,,True,162,-34.022914333757065,32,32,324.2406234324719,11,82.16174504437589,1930.3605266778432
5,1,147,33,,,True,159,-16.089933911719832,32,29,328.04314848355256,4,38.708520036127425,1010.8764954481026
5,1,103,33,,,True,158,-20.641540122864978,32,158,328.3691346534487,2,49.76982620483227,1222.6827348867832
10,1,150,33,,,True,161,-35.16584655778548,32,179,328.81354657934855,9,84.66043146854338,2169.456617280217
5,1,148,34,,,True,165,-19.483857127534606,33,34,330.8087155710986,7,46.52755354111895,1454.7261851450392
15,1,98,34,,,True,167,-49.655407556489585,33,72,332.25039192723796,13,118.59504933605234,3695.6463701144135
5,1,16,34,,,True,164,-16.607398877616678,33,61,335.3462441582843,3,40.09141408326974,951.3887405146343
10,1,29,34,,,True,166,-23.160315330528714,33,89,337.11981204890736,12,55.96221342666985,1292.3832664346214
5,1,11,34,,,True,163,-16.660980072629947,33,7,339.2286081254126,3,40.31781650094473,889.7557870867594
15,1,144,34,,,True,168,-53.89291412181408,33,160,339.90126321552043,14,128.88900484363688,3895.5203072655436
5,1,174,35,,,True,169,-21.170654843994427,34,101,340.88892821239153,1,51.09905808898651,1218.386013999703
5,1,125,35,,,True,171,-16.75464593756847,34,82,346.29919676671716,2,40.25967299765074,1084.6278975136252
10,1,60,35,,,True,172,-27.05533852815198,34,162,347.928988356039,10,65.27994291121331,1572.268939444429
5,1,135,35,,,True,170,-19.47909247042866,34,154,348.34211285736404,1,46.85573276732987,1227.9989391611878
5,1,23,36,,,True,178,-18.780587531904295,35,54,351.71338335949815,7,44.994827088375075,1304.4278275904414
5,1,155,36,,,True,173,-17.20555508336409,35,92,351.7887800920734,1,41.445144734860435,1045.8286490331932
5,1,127,36,,,True,175,-17.597810315029594,35,108,353.8963451035132,2,42.37953598513485,1076.6598682927556
5,1,156,36,,,True,176,-14.319649926643402,35,179,354.7711903907419,4,34.61905587331677,786.7126288611568
15,1,82,36,,,True,180,-50.327853744582356,35,143,355.9646801257649,13,119.82535563231323,3996.1858194284423
5,1,90,36,,,True,174,-23.68990910607317,35,127,358.1570613008023,1,57.4001888226104,1216.3892950483485
10,1,50,36,,,True,179,-34.86834976736182,35,158,358.36921462589453,9,83.67892029545658,2327.9694152986535
5,1,3,36,,,True,177,-19.300271651623856,35,122,358.8528749464352,5,46.15445276950459,1397.4842397033633
10,1,57,37,,,True,187,-33.619436353049565,36,90,361.954219551485,12,81.24721311346099,1867.5851794419561
5,1,134,37,,,True,181,-19.806205869475615,36,130,363.59103178681966,1,48.11862990827484,931.2565102761256
5,1,119,37,,,True,184,-19.12449900817424,36,126,363.6092410070734,8,45.88572683979805,1283.6804537583641
10,1,167,37,,,True,185,-34.827044210051376,36,94,363.732279773875,10,84.55408614317315,1675.682921303529
5,1,78,37,,,True,182,-22.409943271694928,36,93,364.39565837521735,1,54.34591676417335,1119.2942767093107
10,1,164,37,,,True,186,-40.46209273500306,36,95,367.044645226912,11,96.83665932581101,2879.0483411310915
5,1,136,37,,,True,183,-17.790346335361267,36,10,368.1264912679015,7,42.527161637001996,1299.1361342674493
5,1,121,38,,,True,189,-18.333447148353713,37,169,372.64093213731036,2,44.25201813034744,1054.3998270245613
5,1,73,38,,,True,188,-16.752520128142052,37,94,373.1011452105484,1,40.402629674272134,985.7804307219993
5,1,159,38,,,True,191,-20.314869459093313,37,78,374.38329524856636,5,48.834844621613854,1301.5526840796183
5,1,65,38,,,True,190,-19.074326069277955,37,25,378.00317044755246,3,46.13889972994025,1031.2769621697544
5,1,7,38,,,True,192,-23.431407083885187,37,120,379.2763227412307,6,56.49422298259503,1389.5298180786226
5,1,149,38,,,True,193,-14.191875378240152,37,154,379.65786283888724,6,34.00967174309113,980.0111350061624
5,1,2,39,,,True,195,-19.482407319943547,38,124,381.96570262070026,5,47.51382497691958,794.795548626193
10,1,165,39,,,True,199,-34.31542974281604,38,124,382.0645965028946,11,82.16191400336129,2417.7735691192074
10,1,88,39,,,True,198,-36.61682978234072,38,122,382.7743117802466,11,88.1104874999454,2287.724637270931
10,1,124,39,,,True,197,-28.70126839874227,38,123,383.6382656703778,11,68.90929123335445,1895.9198423341406
15,1,174,39,,,True,201,-52.65785212531462,38,1,384.84966271828284,13,126.13916265018645,3670.31177540007
5,1,20,39,,,True,196,-25.073558609928973,38,120,386.7213958610112,6,60.38504237984597,1532.5694299843067
5,1,33,39,,,True,194,-17.761352188888115,38,117,387.99282393559594,3,43.102551168265165,867.2195359700763
15,1,175,39,,,True,200,-51.76125801966012,38,24,389.5960385219714,13,124.68785965632992,3143.5235952135827
5,1,135,40,,,True,202,-12.830287180339758,39,47,393.6021200385445,7,30.728364656459917,898.2355295929841
5,1,92,40,,,True,203,-17.210741816629007,39,100,399.2046286429727,8,41.201874946054545,1216.6530636786458
5,1,48,41,,,True,204,-19.13872971773293,40,130,400.835268508957,1,45.87249914644798,1316.216765256226
5,1,122,41,,,True,205,-17.55043059633083,40,27,403.53681970496353,2,42.35023117492733,1017.2302105998303
10,1,170,41,,,True,210,-25.580331554982273,40,88,404.58233005545446,12,61.766984319560436,1455.896378596827
15,1,54,41,,,True,211,-49.35664108863387,40,24,405.04171876218726,14,118.30454721370774,3391.370338584627
5,1,99,41,,,True,207,-15.635419889523956,40,142,405.37806376919735,5,37.92884551713922,773.136137780442
10,1,100,41,,,True,208,-36.36252279438588,40,176,407.3692093944667,9,87.31854652395339,2391.8403080075323
5,1,154,41,,,True,206,-18.85121488130209,40,4,407.72405016884477,4,45.39785205351677,1153.4567664923065
10,1,59,41,,,True,209,-41.53715109749481,40,161,407.98577967966514,10,100.68433228639714,2105.696971559914
10,1,85,42,,,True,217,-34.515489425037494,41,31,410.0441283877128,11,82.72161785134773,2378.070474163996
10,1,25,42,,,True,215,-36.57428327099738,41,7,411.2696272579678,9,87.79786743991667,2425.2271583845136
5,1,90,42,,,True,214,-12.901783181810096,41,95,414.66464824471694,8,30.748530578403916,1003.9515840808829
10,1,103,42,,,True,216,-37.54453518874145,41,106,417.3191806891444,11,90.24692193593472,2409.610690612604
15,1,173,42,,,True,218,-53.241122753966025,41,53,417.57218090875153,14,127.2882322032134,3876.3831211344414
5,1,20,42,,,True,213,-15.029380199185015,41,152,418.6847914132397,7,36.10486775019541,979.0551651780834
5,1,120,42,,,True,212,-13.809036986313897,41,15,418.97841352635584,2,32.974625716013406,1031.9778331808902
5,1,4,43,,,True,219,-18.081784394842398,42,48,421.29540243820867,6,43.59777686865516,1071.1227456338918
10,1,21,43,,,True,220,-30.72827522215444,42,141,423.9761481183205,9,74.24518590872657,1717.0014311063492
10,1,71,43,,,True,221,-26.60267992758544,42,151,424.57567812381836,10,64.08483683648183,1614.5753216545143
15,1,21,43,,,True,222,-55.89075043491472,42,25,429.15823658134593,14,134.64714868521276,3386.484934716022
5,1,78,44,,,True,224,-15.720438792357605,43,169,436.6344177108576,4,38.0031618007402,865.2901201025419
5,1,3,44,,,True,225,-18.525988299545343,43,30,437.48607607905285,7,44.64192119714579,1115.3663678117123
5,1,64,44,,,True,223,-15.456764003683226,43,6,437.92242150993735,3,36.98182830911776,1106.7211333935356
5,1,146,45,,,True,227,-21.319837093553783,44,90,441.9372038516863,8,51.06927074419002,1486.8813264629553
5,1,1,45,,,True,226,-16.463314963881476,44,179,448.69552527430375,5,40.08234212088229,717.2968592142709
15,1,47,46,,,True,234,-53.94932430287464,45,33,451.9494494437688,13,129.2333080184717,3760.001825809946
5,1,136,46,,,True,228,-17.288180937367535,45,120,453.021567211924,1,41.76301743738867,971.6232706867778
5,1,120,46,,,True,229,-26.502922440933183,45,64,456.0895483374734,2,63.89003433992252,1578.1811749402887
5,1,127,46,,,True,232,-21.78618438953005,45,61,456.14269700187066,5,52.28398687396026,1454.3160665765688
5,1,56,46,,,True,233,-15.680335701059231,45,16,456.5824177228141,8,37.43137235311974,1179.6445996855564
5,1,143,46,,,True,230,-15.511003591466173,45,150,457.0646142327976,3,37.50373305184547,849.1839512133024
5,1,176,46,,,True,231,-14.07351359576623,45,179,457.3582867669311,5,33.80396230397184,919.8811236291514
10,1,41,47,,,True,235,-26.549197277974336,46,89,463.1668200744772,10,63.99608653031066,1584.6044430834538
10,1,34,47,,,True,236,-26.9997141106926,46,27,465.7706199724609,12,65.35491333955844,1429.5812914487117
15,1,104,47,,,True,237,-47.17637651494001,46,145,469.05935474408153,13,112.72439824758436,3477.6953598437735
10,1,154,48,,,True,243,-30.493404435439775,47,56,473.2233242854275,12,73.95848563564249,1516.6836353046297
15,1,50,48,,,True,244,-54.54105438633816,47,64,474.4333836723931,13,130.4556570236723,3931.319294782058
10,1,60,48,,,True,242,-33.07054290718606,47,58,477.79182011187925,10,80.28710239512827,1592.8365818912507
5,1,112,48,,,True,238,-17.336104798348206,47,15,478.06378074224597,2,41.45316005301197,1258.0679619056975
5,1,100,48,,,True,241,-18.59984035442163,47,133,478.5862040309298,7,44.858593041279505,1094.0052298497124
5,1,130,48,,,True,240,-12.430095448468505,47,179,479.2318932911194,4,29.97780608725526,731.6216892773325
5,1,44,48,,,True,239,-18.139551383661598,47,162,479.4220599743786,4,43.958788418227755,926.726693950826
10,1,73,49,,,True,247,-25.10709426660989,48,17,480.72821219810584,12,60.94797524906875,1213.1736116373181
5,1,47,49,,,True,246,-16.865047132976393,48,165,483.77398197962896,3,40.714061275673885,965.704371178065
10,1,60,49,,,True,248,-25.514592087087294,48,64,487.32861254904617,12,61.32555418993854,1640.6173518531282
5,1,71,49,,,True,245,-14.609602886769954,48,145,489.3349106116667,3,35.533613070978504,660.2627639642541
10,1,100,50,,,True,256,-24.01775202159341,49,96,490.62821160473203,9,57.49278895584831,1701.0607320901418
5,1,42,50,,,True,251,-13.313468067874469,49,96,490.66027003414206,1,31.790533408514307,995.4245074479104
5,1,116,50,,,True,249,-21.149913134138206,49,101,491.92514485354076,1,51.48914644522989,923.7575934104162
10,1,7,50,,,True,255,-38.629534002011766,49,4,494.48456774424636,9,93.50806996529269,2043.8433598244737
5,1,31,50,,,True,250,-14.93906462050763,49,61,495.65434927583834,1,35.95393838830972,929.1487753062349
5,1,36,50,,,True,252,-13.348524543092408,49,132,496.14796187102,5,32.20776435572611,775.6980013366027
5,1,71,50,,,True,253,-12.474312966576028,49,132,496.1609450727292,5,29.759352353825193,950.9533750765836
5,1,30,50,,,True,254,-17.090161201928716,49,60,498.46946028302426,7,40.66868942342359,1371.142387598797
15,1,7,51,,,True,258,-50.026532587741116,50,17,501.87621437924616,14,120.15129047270244,3276.6939977668985
5,1,56,51,,,True,257,-13.074267816859063,50,154,504.86318639973246,3,31.56394541078754,747.8160875734121
15,1,127,52,,,True,262,-54.2675226874645,51,1,512.0563282937704,13,129.98574836453133,3788.7055694199407
