action,arm_key,cross_orbit_transfer,epoch,estimated_reward,execution_feedback_reward,expected_saving,migration_cost,migration_delay_s,migration_energy_j,migration_route_mode,selected_source_node,service_id,source_node,source_plane,target_node,target_plane
move,"['move', 21, 3, 1]",True,90,1.7397362911304137,0.0,2.1750000000000003,0.43526370886958665,0.7223598466932799,0.842936160560739,min_cost_max_flow,62,21,62,3,23,1
move,"['move', 21, 3, 2]",True,90,1.757765632834201,0.0,2.1750000000000003,0.4172343671657991,0.6771133219763215,0.9583831322205014,min_cost_max_flow,70,21,70,3,41,2
move,"['move', 21, 1, 3]",True,100,1.215383272147716,0.0,1.6500000000000001,0.43461672785228417,0.7205525761846729,0.9694814707945573,min_cost_max_flow,23,21,23,1,70,3
move,"['move', 21, 2, 4]",True,100,1.306894670315396,0.0,1.6500000000000001,0.34310532968460405,0.49203135595848835,0.7979646754508105,min_cost_max_flow,41,21,41,2,74,4
move,"['move', 21, 4, 0]",True,100,1.154085693262597,0.0,1.6500000000000001,0.4959143067374032,0.8734149046312041,1.223893981638912,min_cost_max_flow,73,21,73,4,3,0
move,"['move', 21, 4, 1]",True,100,1.284860051214063,0.0,1.6500000000000001,0.365139948785937,0.5470500657360162,0.8431899926537222,min_cost_max_flow,74,21,74,4,23,1
move,"['move', 21, 0, 8]",True,110,1.7233959734543076,0.0,2.325,0.6016040265456926,1.1370245316088585,1.6336756770181247,min_cost_max_flow,3,21,3,0,145,8
move,"['move', 21, 1, 4]",True,110,1.9994783935093712,0.0,2.325,0.3255216064906289,0.4482117044609595,0.7048603505113907,min_cost_max_flow,23,21,23,1,73,4
move,"['move', 21, 3, 4]",True,110,1.9848351232972157,0.0,2.325,0.34016487670278456,0.4850708823345258,0.5375254550600003,min_cost_max_flow,70,21,70,3,74,4
move,"['move', 21, 4, 2]",True,110,2.030577756825954,0.0,2.325,0.29442224317404636,0.3705866214336311,0.6226435077594763,min_cost_max_flow,73,21,73,4,41,2
remove,"['remove', 20, 8, None]",False,120,1.99,0.0,0.0,0.01,0.0,0.0,remove_only,,20,158,8,,
move,"['move', 20, 8, 0]",True,120,1.6576133440390195,0.0,1.9500000000000002,0.2923866559609808,0.570389024144788,0.4324853931652129,min_cost_max_flow,148,20,148,8,3,0
move,"['move', 20, 8, 1]",True,120,1.6296726393187129,0.0,1.9500000000000002,0.3203273606812872,0.6401810378372375,0.4723174653762381,min_cost_max_flow,157,20,157,8,23,1
move,"['move', 21, 2, 5]",True,120,2.183787400307344,0.0,2.475,0.29121259969265634,0.3625254627220329,0.6473435131748745,min_cost_max_flow,41,21,41,2,93,5
add,"['add', 13, None, 2]",True,130,2.6241196959199384,0.0,2.9000000000000004,0.27588030408006187,0.32085069645359,0.47531940015646,min_cost_max_flow,59,13,,,41,2
move,"['move', 13, 0, 1]",True,130,1.601889203092314,0.0,2.1750000000000003,0.5731107969076863,1.0115029019264057,2.091337130986756,min_cost_max_flow,17,13,17,0,25,1
move,"['move', 13, 1, 0]",True,130,1.9553504858820296,0.0,2.1750000000000003,0.2196495141179706,0.1303456161269878,0.4273896810725326,min_cost_max_flow,25,13,25,1,7,0
move,"['move', 13, 1, 2]",True,130,1.8509309299555248,0.0,2.1750000000000003,0.3240690700444755,0.3913613508648268,0.4494930666879353,min_cost_max_flow,26,13,26,1,43,2
remove,"['remove', 28, 3, None]",False,140,1.99,0.0,0.0,0.01,0.0,0.0,remove_only,,28,56,3,,
move,"['move', 28, 3, 0]",True,140,1.758431826761155,0.0,2.0250000000000004,0.26656817323884535,0.35045169873956183,0.48324140533687565,min_cost_max_flow,55,28,55,3,17,0
move,"['move', 28, 3, 1]",True,140,1.6216389806782168,0.0,2.0250000000000004,0.4033610193217837,0.6913639462993615,1.1964865037009504,min_cost_max_flow,57,28,57,3,25,1
move,"['move', 28, 1, 3]",True,140,1.6420768955281249,0.0,2.0250000000000004,0.4403756458468756,0.7842579081880103,0.9582227864214776,min_cost_max_flow,24,28,24,1,70,3
add,"['add', 28, None, 4]",True,150,2.193185636492638,0.0,2.4000000000000004,0.20681436350736251,0.2513067471500108,0.3235262458994831,min_cost_max_flow,92,28,,,73,4
move,"['move', 28, 0, 4]",True,150,1.3759930779120984,0.0,1.8000000000000003,0.42400692208790186,0.7428692035450695,1.2694862834258442,min_cost_max_flow,17,28,17,0,75,4
move,"['move', 28, 1, 4]",True,150,1.3378429168995234,0.0,1.8000000000000003,0.46215708310047693,0.8374787407713029,1.7800631535619698,min_cost_max_flow,25,28,25,1,76,4
move,"['move', 28, 3, 2]",True,150,1.5640417446216823,0.0,1.8000000000000003,0.235958255378318,0.27426403191770987,0.25848951902590284,min_cost_max_flow,70,28,70,3,52,2
move,"['move', 21, 4, 3]",True,160,1.5709102508852493,0.0,2.0250000000000004,0.45408974911475114,0.7695847541613148,0.736398257144886,min_cost_max_flow,74,21,74,4,70,3
move,"['move', 21, 4, 5]",True,160,1.5660724402174133,0.0,2.0250000000000004,0.4589275597825869,0.7813058525546239,0.9853504413318355,min_cost_max_flow,81,21,81,4,94,5
move,"['move', 21, 5, 0]",True,160,1.348809818949614,0.0,2.0250000000000004,0.6761901810503863,1.3230281969833868,1.941489601822216,min_cost_max_flow,91,21,91,5,17,0
move,"['move', 21, 5, 1]",True,160,1.4762835056686012,0.0,2.0250000000000004,0.548716494331399,1.0038285397674827,2.285116547446029,min_cost_max_flow,93,21,93,5,25,1
move,"['move', 28, 2, 4]",True,170,1.7663749029770837,0.0,2.1750000000000003,0.40862509702291655,0.7048994349122495,0.9462902636636645,min_cost_max_flow,52,28,52,2,81,4
move,"['move', 28, 4, 0]",True,170,1.5526608987963626,0.0,2.1750000000000003,0.6223391012036378,1.238557549708048,1.3642207010001959,min_cost_max_flow,73,28,73,4,1,0
move,"['move', 28, 4, 1]",True,170,1.7564187740822539,0.0,2.1750000000000003,0.41858122591774627,0.7300221384055021,0.7913694262114843,min_cost_max_flow,75,28,75,4,26,1
move,"['move', 28, 4, 2]",True,170,1.6606124797570072,0.0,2.1750000000000003,0.5143875202429931,0.9688489987881894,1.2506197131645134,min_cost_max_flow,76,28,76,4,52,2
add,"['add', 20, None, 0]",False,180,3.2252317998164854,0.0,3.3000000000000003,0.0747682001835147,0.07688849131523057,0.06874765042674064,min_cost_max_flow,5,20,,,7,0
add,"['add', 20, None, 1]",True,180,3.1791635275012116,0.0,3.3000000000000003,0.12083647249878886,0.1919639800191817,0.1322090399162692,min_cost_max_flow,7,20,,,27,1
add,"['add', 20, None, 2]",True,180,3.185229720778074,0.0,3.3000000000000003,0.11477027922192605,0.1767497933362847,0.1646780337428903,min_cost_max_flow,23,20,,,37,2
remove,"['remove', 20, 0, None]",False,180,0.08309324425,0.0,0.0,0.01,0.0,0.0,remove_only,,20,3,0,,
move,"['move', 28, 0, 5]",True,190,1.2659309411184816,0.0,1.875,0.6090690588815184,1.206024022191059,0.9365018421272909,min_cost_max_flow,1,28,1,0,91,5
move,"['move', 28, 1, 5]",True,190,1.341914751214406,0.0,1.875,0.5330852487855939,1.0155786952814196,1.260369622012713,min_cost_max_flow,26,28,26,1,93,5
move,"['move', 28, 2, 5]",True,190,1.428798123636478,0.0,1.875,0.446201876363522,0.7983111734315571,1.299763485134268,min_cost_max_flow,52,28,52,2,97,5
move,"['move', 28, 4, 3]",True,190,1.4001727728801432,0.0,1.875,0.47482722711985675,0.8702574356207151,1.0445066195869206,min_cost_max_flow,81,28,81,4,55,3
move,"['move', 28, 3, 4]",True,200,1.6956823489205526,0.0,2.1750000000000003,0.47931765107944757,0.8814370700688414,1.0754569201540092,min_cost_max_flow,55,28,55,3,81,4
move,"['move', 28, 4, 5]",True,200,1.8291697862282283,0.0,2.1750000000000003,0.34583021377177187,0.5482289207484428,0.7351609542936537,min_cost_max_flow,81,28,81,4,103,5
move,"['move', 28, 4, 6]",True,200,1.6161826639578325,0.0,2.1750000000000003,0.5588173360421678,1.0799019755008885,1.2649949033231036,min_cost_max_flow,87,28,87,4,112,6
move,"['move', 28, 5, 0]",True,200,1.6578025104458236,0.0,2.1750000000000003,0.5171974895541765,0.9756292136994489,1.4137586242973381,min_cost_max_flow,91,28,91,5,1,0
move,"['move', 28, 0, 6]",True,210,1.3619665607260565,0.0,1.875,0.5130334392739435,0.9654721617073392,1.2450428186489253,min_cost_max_flow,1,28,1,0,114,6
move,"['move', 28, 5, 1]",True,210,1.4187974998261328,0.0,1.875,0.45620250017386715,0.8237041789800514,1.038799470046659,min_cost_max_flow,92,28,92,5,26,1
move,"['move', 28, 5, 2]",True,210,1.3748431572006052,0.0,1.875,0.5001568427993948,0.933227195671634,1.2806927182043526,min_cost_max_flow,93,28,93,5,52,2
move,"['move', 28, 5, 3]",True,210,1.4499587649404437,0.0,1.875,0.4250412350595563,0.7459118212773319,0.9649294146750355,min_cost_max_flow,97,28,97,5,55,3
move,"['move', 28, 1, 6]",True,220,0.9846345809971753,0.0,1.425,0.44036541900282483,0.7843979773351748,0.8477986148938892,min_cost_max_flow,26,28,26,1,113,6
move,"['move', 28, 2, 6]",True,220,0.870892411764081,0.0,1.425,0.554107588235919,1.068126634330838,1.265642672942089,min_cost_max_flow,52,28,52,2,116,6
move,"['move', 28, 3, 5]",True,220,1.1146193376918,0.0,1.425,0.31038066230820005,0.4598733841626199,0.5562662388891967,min_cost_max_flow,55,28,55,3,91,5
move,"['move', 28, 5, 4]",True,220,0.9407759274689875,0.0,1.425,0.4842240725310126,0.8937697018809558,1.0310714646861074,min_cost_max_flow,91,28,91,5,81,4
move,"['move', 13, 0, 2]",True,230,1.9778032446881606,0.0,2.5500000000000003,0.5721967553118397,1.0116163785273784,0.4922834039271303,min_cost_max_flow,7,13,7,0,42,2
move,"['move', 13, 2, 4]",True,230,2.147717609229855,0.0,2.5500000000000003,0.40228239077014505,0.5857170333524664,1.2345726177108214,min_cost_max_flow,41,13,41,2,73,4
move,"['move', 13, 2, 5]",True,230,1.7711408010319176,0.0,2.5500000000000003,0.7788591989680826,1.5268563932618235,1.4363463413685054,min_cost_max_flow,42,13,42,2,91,5
move,"['move', 13, 2, 6]",True,230,1.668096868192146,0.0,2.5500000000000003,0.8819031318078543,1.7841197402372018,1.6673364240691018,min_cost_max_flow,43,13,43,2,117,6
move,"['move', 21, 0, 9]",True,240,1.662305442419274,0.0,1.9500000000000002,0.28769455758072626,0.35411992759736677,0.3876300764021216,min_cost_max_flow,17,21,17,0,163,9
move,"['move', 21, 1, 5]",True,240,1.318517845976253,0.0,1.9500000000000002,0.6314821540237473,1.2114489002697155,1.814309033204697,min_cost_max_flow,25,21,25,1,92,5
move,"['move', 21, 3, 5]",True,240,1.4480717651262323,0.0,1.9500000000000002,0.5019282348737678,0.8882100081254976,1.3837052127175449,min_cost_max_flow,70,21,70,3,93,5
move,"['move', 21, 5, 2]",True,240,1.521815049405891,0.0,1.9500000000000002,0.4281849505941091,0.7038937021548008,1.3557687270842547,min_cost_max_flow,92,21,92,5,41,2
move,"['move', 21, 2, 6]",True,250,1.2057577055802884,0.0,1.875,0.6692422944197116,1.3059620954663842,1.7390795620328339,min_cost_max_flow,41,21,41,2,119,6
move,"['move', 21, 5, 3]",True,250,1.37100621692876,0.0,1.875,0.50399378307124,0.8933514365999145,1.3986665588932856,min_cost_max_flow,93,21,93,5,70,3
move,"['move', 21, 5, 4]",True,250,1.5980674492871494,0.0,1.875,0.27693255071285067,0.3269121831449411,0.5894482648933353,min_cost_max_flow,94,21,94,5,74,4
move,"['move', 21, 6, 0]",True,250,1.413486187962527,0.0,1.875,0.46151381203747316,0.7869867473946215,1.5085076394772143,min_cost_max_flow,111,21,111,6,3,0
move,"['move', 28, 4, 7]",True,260,1.9200442415606258,0.0,2.25,0.32995575843937425,0.5084735446757804,0.7813194487391844,min_cost_max_flow,81,28,81,4,133,7
move,"['move', 28, 5, 6]",True,260,1.7184559827261903,0.0,2.25,0.5315440172738096,1.0120205500816155,1.063747235574972,min_cost_max_flow,103,28,103,5,111,6
move,"['move', 28, 6, 0]",True,260,1.756480234939312,0.0,2.25,0.4935197650606879,0.9165121153546352,1.362283365025448,min_cost_max_flow,109,28,109,6,17,0
move,"['move', 28, 6, 1]",True,260,1.7839902325310528,0.0,2.25,0.46600976746894707,0.8482073119721463,1.04882296711668,min_cost_max_flow,111,28,111,6,24,1
move,"['move', 28, 0, 7]",True,270,1.0976630775212897,0.0,1.6500000000000001,0.5523369224787106,1.0638419900433291,1.1709626026006463,min_cost_max_flow,17,28,17,0,134,7
move,"['move', 28, 1, 7]",True,270,1.1308489270618511,0.0,1.6500000000000001,0.519151072938149,0.9807365092324289,1.2648672422647633,min_cost_max_flow,24,28,24,1,139,7
move,"['move', 28, 6, 2]",True,270,1.2956095990819123,0.0,1.6500000000000001,0.35439040091808777,0.5694676099187745,0.8430134179323112,min_cost_max_flow,112,28,112,6,41,2
move,"['move', 28, 6, 3]",True,270,1.2187291961152003,0.0,1.6500000000000001,0.4312708038848,0.7611605253787275,1.1817413891507176,min_cost_max_flow,113,28,113,6,56,3
move,"['move', 28, 3, 6]",True,280,3.560120506574514,0.0,1.9500000000000002,0.38987949342548645,0.6577693060139609,1.1237035334724765,min_cost_max_flow,56,28,56,3,109,6
move,"['move', 13, 2, 7]",True,280,1.3293046305955025,0.0,2.1,0.7706953694044975,1.5046219012456277,2.6529584128573047,min_cost_max_flow,53,13,53,2,143,7
move,"['move', 13, 2, 8]",True,280,1.507927910352064,0.0,2.1,0.5920720896479361,1.0594718411348367,1.7141988924490212,min_cost_max_flow,54,13,54,2,148,8
move,"['move', 13, 3, 0]",True,280,1.4922693595574432,0.0,2.1,0.6077306404425568,1.0982575056982569,1.9546738412032898,min_cost_max_flow,59,13,59,3,17,0
remove,"['remove', 7, 6, None]",False,290,2.14,0.0,0.15,0.01,0.0,0.0,remove_only,,7,122,6,,
move,"['move', 7, 6, 3]",True,290,0.10546104653524857,0.0,0.75,0.6445389534647514,1.0991202174141108,1.9470295636225714,min_cost_max_flow,115,7,115,6,59,3
move,"['move', 21, 3, 6]",True,290,2.4335956098439024,0.0,2.9250000000000003,0.49140439015609766,0.8625151631708832,0.9738606530102404,min_cost_max_flow,70,21,70,3,122,6
move,"['move', 21, 4, 6]",True,290,2.657442320909889,0.0,2.9250000000000003,0.2675576790901112,0.3034422692771841,0.6112714721655146,min_cost_max_flow,74,21,74,4,111,6
move,"['move', 21, 6, 1]",True,300,1.4469944767651048,0.0,2.0250000000000004,0.6819805109848955,1.3371439418815498,2.181542893895517,min_cost_max_flow,119,21,119,6,24,1
move,"['move', 21, 6, 2]",True,300,1.503590693354122,0.0,2.0250000000000004,0.5214093066458783,0.9376649514988458,0.8821959173360974,min_cost_max_flow,111,21,111,6,42,2
move,"['move', 21, 6, 3]",True,300,1.351294760731255,0.0,2.0250000000000004,0.6737052392687454,1.3177893867318744,1.292460133428823,min_cost_max_flow,117,21,117,6,70,3
move,"['move', 21, 6, 4]",True,300,1.648641796863638,0.0,2.0250000000000004,0.37635820313636237,0.5750339152809829,0.8843808800516132,min_cost_max_flow,122,21,122,6,81,4
add,"['add', 20, None, 3]",True,310,2.628369781394322,0.0,2.7,0.07163021860567811,0.06898061061838234,0.11069881859792033,min_cost_max_flow,37,20,,,55,3
move,"['move', 20, 0, 1]",True,310,1.8621406151263589,0.0,2.0250000000000004,0.16285938487364138,0.24701603794346738,0.13569104848004432,min_cost_max_flow,4,20,4,0,25,1
move,"['move', 20, 0, 2]",True,310,1.7875678093394964,0.0,2.0250000000000004,0.23743219066050394,0.4332600371017179,0.2610345877506481,min_cost_max_flow,5,20,5,0,43,2
move,"['move', 20, 0, 3]",True,310,1.8110225524432395,0.0,2.0250000000000004,0.21397744755676093,0.3745211817222298,0.32903300117096973,min_cost_max_flow,7,20,7,0,56,3
move,"['move', 28, 2, 7]",True,320,2.6839072853450725,0.0,3.0,0.3160927146549276,0.47408571176720216,0.6014684137136759,min_cost_max_flow,41,28,41,2,130,7
move,"['move', 28, 6, 4]",True,320,2.824775822463362,0.0,3.0,0.26365752791163777,0.34307492636889947,0.5500141070991478,min_cost_max_flow,109,28,109,6,74,4
move,"['move', 28, 6, 5]",True,320,2.687073940233656,0.0,3.0,0.3129260597663439,0.4662854326397792,0.5238963510228475,min_cost_max_flow,114,28,114,6,92,5
move,"['move', 28, 6, 7]",True,320,2.578597964724448,0.0,3.0,0.4214020352755518,0.7370324410926514,0.8191832311211795,min_cost_max_flow,116,28,116,6,131,7
move,"['move', 21, 1, 6]",True,330,1.2515539302466498,0.0,1.9500000000000002,0.6984460697533504,1.3785040092370764,2.0507626043025575,min_cost_max_flow,24,21,24,1,122,6
move,"['move', 21, 2, 7]",True,330,1.3561533640353574,0.0,1.9500000000000002,0.5938466359646427,1.1187276568475681,0.9026078827952572,min_cost_max_flow,42,21,42,2,129,7
move,"['move', 21, 3, 7]",True,330,1.2480683912687458,0.0,1.9500000000000002,0.7019316087312544,1.3879404900685586,1.5690070131544842,min_cost_max_flow,70,21,70,3,132,7
move,"['move', 21, 4, 7]",True,330,1.5831710671465724,0.0,1.9500000000000002,0.36682893285342777,0.5506886486459734,1.2324414985002539,min_cost_max_flow,81,21,81,4,133,7
remove,"['remove', 7, 4, None]",False,340,2.04,0.0,0.04999999999999999,0.01,0.0,0.0,remove_only,,7,87,4,,
move,"['move', 13, 0, 3]",True,340,2.0536851722866576,0.0,2.625,0.5713148277133425,1.0083618594417203,1.192083463537244,min_cost_max_flow,17,13,17,0,70,3
move,"['move', 13, 3, 1]",True,340,2.067176891455074,0.0,2.625,0.557823108544926,0.9749242048796987,0.9976545575241891,min_cost_max_flow,61,13,61,3,24,1
move,"['move', 13, 3, 2]",True,340,2.1374751189325982,0.0,2.625,0.487524881067402,0.7988304423306545,1.229783794347063,min_cost_max_flow,70,13,70,3,41,2
move,"['move', 28, 4, 8]",True,350,2.1970456506748963,0.0,2.7,0.502954349325104,0.9402996970552522,1.228202671974241,min_cost_max_flow,74,28,74,4,158,8
move,"['move', 28, 5, 7]",True,350,2.1450164753777483,0.0,2.7,0.554983524622252,1.0703173246274673,1.2650764524110027,min_cost_max_flow,92,28,92,5,135,7
move,"['move', 28, 7, 0]",True,350,2.2771960972727388,0.0,2.7,0.42280390272726126,0.7405613214268669,0.8030420944932608,min_cost_max_flow,129,28,129,7,7,0
move,"['move', 28, 7, 1]",True,350,2.1457842117370967,0.0,2.7,0.5542157882629035,1.068666165947434,1.0862883068524682,min_cost_max_flow,130,28,130,7,26,1
add,"['add', 15, None, 0]",True,360,2.1309932493743498,0.0,2.5,0.36900675062565,0.44252563089230534,0.6675844302367986,min_cost_max_flow,178,15,,,17,0
add,"['add', 15, None, 1]",True,360,2.1028407355785967,0.0,2.5,0.39715926442140315,0.512618719746115,0.8597148539522425,min_cost_max_flow,17,15,,,30,1
add,"['add', 15, None, 2]",True,360,2.1125557969686644,0.0,2.5,0.38744420303133575,0.4883218961003877,0.8658283009914847,min_cost_max_flow,72,15,,,52,2
add,"['add', 15, None, 3]",False,360,2.1592558167728635,0.0,2.5,0.3407441832271363,0.3723591552616199,0.3409558531708229,min_cost_max_flow,72,15,,,70,3
move,"['move', 28, 0, 8]",True,370,1.344685324914188,0.0,1.8000000000000003,0.45531467508581236,0.8213148178924712,1.151998381675541,min_cost_max_flow,7,28,7,0,146,8
move,"['move', 28, 1, 8]",True,370,1.2121324032539325,0.0,1.8000000000000003,0.5878675967460679,1.1526033334935164,1.2145240814046614,min_cost_max_flow,26,28,26,1,147,8
move,"['move', 28, 7, 2]",True,370,1.3826970100979001,0.0,1.8000000000000003,0.41730298990210013,0.7264928739887182,1.0138190113238579,min_cost_max_flow,131,28,131,7,53,2
move,"['move', 28, 7, 3]",True,370,1.2500150155451206,0.0,1.8000000000000003,0.5499849844548798,1.0575603083125316,1.438853716747737,min_cost_max_flow,133,28,133,7,57,3
move,"['move', 28, 2, 8]",True,380,1.742151396771634,0.0,2.25,0.5078486032283659,0.9522682863871523,1.4062329561440698,min_cost_max_flow,53,28,53,2,148,8
move,"['move', 28, 3, 7]",True,380,1.7323871995501388,0.0,2.25,0.5176128004498612,0.9765375243391645,1.5004030239615598,min_cost_max_flow,57,28,57,3,142,7
move,"['move', 28, 7, 4]",True,380,1.9432507168790072,0.0,2.25,0.30674928312099276,0.4501502227617493,0.9860751941241067,min_cost_max_flow,134,28,134,7,81,4
move,"['move', 28, 7, 5]",True,380,1.6458466051033003,0.0,2.25,0.6041533948966997,1.1929732098924433,1.4442700665064627,min_cost_max_flow,135,28,135,7,92,5
move,"['move', 21, 6, 5]",True,390,1.7893259167359423,0.0,2.475,0.6856740832640578,1.347119776913587,1.6869400044744824,min_cost_max_flow,122,21,122,6,93,5
move,"['move', 21, 7, 0]",True,390,1.875192345601186,0.0,2.475,0.6314787048988141,1.2120328147448163,1.4192841749154705,min_cost_max_flow,132,21,132,7,7,0
move,"['move', 21, 7, 1]",True,390,1.8392102135924357,0.0,2.475,0.6357897864075643,1.2221579147199009,1.8543533727761408,min_cost_max_flow,129,21,129,7,31,1
move,"['move', 21, 7, 2]",True,390,1.832233097604143,0.0,2.475,0.642766902395857,1.2397498418399664,1.7549286065535972,min_cost_max_flow,130,21,130,7,53,2
move,"['move', 28, 4, 9]",True,400,1.4883925170638146,0.0,1.9500000000000002,0.4616074829361856,0.8367207949731892,1.3693600784855746,min_cost_max_flow,81,28,81,4,164,9
move,"['move', 28, 5, 8]",True,400,1.3753852291328634,0.0,1.9500000000000002,0.5746147708671366,1.1183186749558445,1.9829199749672948,min_cost_max_flow,92,28,92,5,150,8
move,"['move', 28, 7, 6]",True,400,1.6411743244404602,0.0,1.9500000000000002,0.3088256755595401,0.45623320092227004,0.39141048468924655,min_cost_max_flow,137,28,137,7,122,6
